test_type,pde,hard_rank,split,source_sample_id,historical_sample_index,subset_index,historical_rel_l2_a,historical_rel_l2_u,historical_pde_residual_norm,historical_run_dir,historical_zeta_obs_u,historical_zeta_pde,source_data_path,subset_path
smooth,nsnonbounded,11,tune,790,10,5,0.5440343618392944,0.3045375943183899,0.0546589232981205,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260821-001734,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,12,holdout,163,3,5,0.5424308180809021,0.3507053554058075,0.051458366215229034,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-225647,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
smooth,nsnonbounded,13,tune,519,19,6,0.5407406091690063,0.21108445525169373,0.054939061403274536,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-232627,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,14,holdout,979,19,6,0.5394020676612854,0.4715000092983246,0.054652001708745956,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260821-005134,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
smooth,nsnonbounded,15,tune,615,15,7,0.5336409211158752,0.26105156540870667,0.054789286106824875,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-234422,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,16,holdout,289,9,7,0.5316968560218811,0.3942438066005707,0.05091167241334915,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-230839,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
smooth,nsnonbounded,17,tune,315,15,8,0.5312849879264832,0.2703801095485687,0.05504659190773964,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-231037,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,18,holdout,411,11,8,0.5237753987312317,0.24403829872608185,0.05130838602781296,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-231633,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
smooth,nsnonbounded,19,tune,720,0,9,0.5193070769309998,0.24512922763824463,0.04976729676127434,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260821-000635,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,20,holdout,793,13,9,0.5188522934913635,0.20814886689186096,0.05246952921152115,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260821-001734,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
rough,poisson,1,tune,787,7,0,0.8607966899871826,0.2758214473724365,0.03481154516339302,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-195515,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,2,holdout,692,12,0,0.8568161725997925,0.1659431904554367,0.03937622532248497,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-194957,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,3,tune,16,16,1,0.8546145558357239,0.322674036026001,0.041026387363672256,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-191245,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,4,holdout,158,18,1,0.8492902517318726,0.21907515823841095,0.0281200110912323,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-192030,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,5,tune,163,3,2,0.8461183309555054,0.33870452642440796,0.03206964209675789,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-192126,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,6,holdout,322,2,2,0.8413994312286377,0.27015623450279236,0.039683014154434204,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-192953,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,7,tune,204,4,3,0.8380351066589355,0.2709340751171112,0.031327661126852036,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-192312,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,8,holdout,663,3,3,0.8310227394104004,0.2388678938150406,0.034068793058395386,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-194844,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,9,tune,699,19,4,0.8288034796714783,0.14685878157615662,0.03491297736763954,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-194957,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,10,holdout,24,4,4,0.8272005319595337,0.17251691222190857,0.030521640554070473,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-191329,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,11,tune,570,10,5,0.8253185153007507,0.3961639106273651,0.04919690638780594,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-194243,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,12,holdout,162,2,5,0.8219665884971619,0.17941437661647797,0.04065980017185211,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-192126,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,13,tune,74,14,6,0.8155336380004883,0.16502709686756134,0.04060640186071396,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-191555,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,14,holdout,453,13,6,0.811318576335907,0.20504184067249298,0.04256986454129219,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-193655,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,15,tune,543,3,7,0.8087915778160095,0.1551285833120346,0.032851479947566986,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-194137,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,16,holdout,766,6,7,0.8085489273071289,0.3299255967140198,0.02924536168575287,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-195423,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,17,tune,108,8,8,0.8074502348899841,0.16730237007141113,0.042380936443805695,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-191821,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,18,holdout,896,16,8,0.8068031668663025,0.2163354605436325,0.03974238410592079,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-200020,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,poisson,19,tune,902,2,9,0.8054894804954529,0.17466802895069122,0.037588994950056076,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-200132,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/poisson_rough.mat
rough,poisson,20,holdout,526,6,9,0.8049512505531311,0.3078310489654541,0.029024779796600342,outputs/MAIN1000_100_TEST_rough/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-194035,360000000.0,0.3,/home/tat512/share/PDEdata/poisson/poisson_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/poisson_rough.mat
rough,helmholtz,1,tune,226,6,0,0.9196034669876099,0.35873594880104065,0.04484046250581741,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-210413,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,2,holdout,968,8,0,0.8991358280181885,0.2439880669116974,0.06553170830011368,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-214009,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,3,tune,910,10,1,0.8693116307258606,0.2706075608730316,0.07250327616930008,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-213714,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,4,holdout,779,19,1,0.8655412793159485,0.24530638754367828,0.054276131093502045,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-213025,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,5,tune,651,11,2,0.8641989231109619,0.2159511148929596,0.0694357231259346,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-212436,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,6,holdout,457,17,2,0.8582378625869751,0.13432498276233673,0.08313204348087311,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-211453,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,7,tune,844,4,3,0.8579891324043274,0.1496494710445404,0.07203440368175507,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-213420,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,8,holdout,608,8,3,0.8557324409484863,0.20001885294914246,0.06985613703727722,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-212239,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,9,tune,974,14,4,0.8525400757789612,0.16003327071666718,0.0784589946269989,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-214009,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,10,holdout,399,19,4,0.8491126894950867,0.2953943908214569,0.050833892077207565,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-211158,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,11,tune,169,9,5,0.8381068706512451,0.19309832155704498,0.05491609498858452,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-210118,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,12,holdout,547,7,5,0.8358052372932434,0.15641571581363678,0.06429210305213928,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-211944,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,13,tune,589,9,6,0.8351418375968933,0.19511263072490692,0.05748778581619263,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-212141,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,14,holdout,407,7,6,0.835059404373169,0.3237559497356415,0.05018859729170799,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-211256,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,15,tune,797,17,7,0.82989102602005,0.18675921857357025,0.07191622257232666,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-213124,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,16,holdout,971,11,7,0.8290965557098389,0.18815650045871735,0.06375622004270554,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-214009,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,17,tune,387,7,8,0.8285520076751709,0.13248690962791443,0.06883024424314499,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-211158,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,18,holdout,15,15,8,0.8266766667366028,0.20209936797618866,0.06850361824035645,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-205331,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
rough,helmholtz,19,tune,888,8,9,0.8263373970985413,0.19813759624958038,0.07578808814287186,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-213616,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_rough.mat
rough,helmholtz,20,holdout,74,14,9,0.8237335085868835,0.30889126658439636,0.07051900774240494,outputs/MAIN1000_100_TEST_rough/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-205626,320000000.0,0.03,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_rough.mat
